timestamp,url,file_path
2025-06-21 16:12:16,https://orthoinfo.aaos.org/en/recovery/total-knee-replacement-exercise-guide/,/Users/shinthomas/pt/backend/text_files/articles_cleaned/orthoinfo_aaos_org_1750547536.txt
2025-06-21 16:12:17,https://www.hss.edu/health-library/move-better/exercises-after-knee-replacement,/Users/shinthomas/pt/backend/text_files/articles_cleaned/www_hss_edu_1750547537.txt
2025-06-21 16:12:17,https://www.brighamandwomens.org/orthopaedic-surgery/knee-replacement-surgery/recovery,/Users/shinthomas/pt/backend/text_files/articles_cleaned/www_brighamandwomens_org_1750547537.txt
2025-06-21 16:12:18,https://www.webmd.com/osteoarthritis/new-knee-rehab-and-pt,/Users/shinthomas/pt/backend/text_files/articles_cleaned/www_webmd_com_1750547538.txt
2025-06-21 16:12:18,https://my.clevelandclinic.org/health/treatments/8512-knee-replacement,/Users/shinthomas/pt/backend/text_files/articles_cleaned/my_clevelandclinic_org_1750547538.txt
